time, state_0, state_1, state_2, state_3, state_4, state_5, state_6, state_7, state_8, state_9
1.83742, 15.2219, -10.9182, 3.00786, 2.86662, -2.86664, 1.64394, -1.34917, 0.681217, -0.386603, 0.386596
1.83752, 15.222, -10.9184, 3.00793, 2.86658, -2.8666, 1.6433, -1.34872, 0.680966, -0.386541, 0.386534
1.83762, 15.2222, -10.9185, 3.008, 2.86654, -2.86656, 1.64266, -1.34827, 0.680714, -0.386478, 0.386471
1.83772, 15.2224, -10.9186, 3.00807, 2.8665, -2.86652, 1.64202, -1.34782, 0.680463, -0.386416, 0.386408
1.83782, 15.2225, -10.9188, 3.00813, 2.86646, -2.86648, 1.64137, -1.34736, 0.680212, -0.386353, 0.386346
1.83792, 15.2227, -10.9189, 3.0082, 2.86642, -2.86644, 1.64073, -1.34691, 0.67996, -0.38629, 0.386283
1.83802, 15.2229, -10.919, 3.00827, 2.86639, -2.8664, 1.64009, -1.34646, 0.679709, -0.386227, 0.38622
1.83812, 15.223, -10.9192, 3.00834, 2.86635, -2.86636, 1.63945, -1.346, 0.679458, -0.386164, 0.386157
1.83822, 15.2232, -10.9193, 3.00841, 2.86631, -2.86633, 1.63881, -1.34555, 0.679206, -0.386101, 0.386094
1.83832, 15.2234, -10.9194, 3.00847, 2.86627, -2.86629, 1.63817, -1.3451, 0.678955, -0.386038, 0.386031
1.83842, 15.2235, -10.9196, 3.00854, 2.86623, -2.86625, 1.63753, -1.34464, 0.678703, -0.385975, 0.385967
1.83852, 15.2237, -10.9197, 3.00861, 2.86619, -2.86621, 1.63688, -1.34419, 0.678452, -0.385911, 0.385904
1.83862, 15.2239, -10.9198, 3.00868, 2.86615, -2.86617, 1.63624, -1.34374, 0.678201, -0.385848, 0.38584
1.83872, 15.224, -10.92, 3.00874, 2.86612, -2.86613, 1.6356, -1.34329, 0.677949, -0.385784, 0.385777
1.83882, 15.2242, -10.9201, 3.00881, 2.86608, -2.86609, 1.63496, -1.34283, 0.677698, -0.38572, 0.385713
1.83892, 15.2243, -10.9202, 3.00888, 2.86604, -2.86606, 1.63432, -1.34238, 0.677446, -0.385656, 0.385649
1.83902, 15.2245, -10.9204, 3.00895, 2.866, -2.86602, 1.63368, -1.34192, 0.677195, -0.385592, 0.385585
1.83912, 15.2247, -10.9205, 3.00902, 2.86596, -2.86598, 1.63304, -1.34147, 0.676943, -0.385528, 0.385521
1.83922, 15.2248, -10.9206, 3.00908, 2.86592, -2.86594, 1.6324, -1.34102, 0.676692, -0.385464, 0.385457
1.83932, 15.225, -10.9208, 3.00915, 2.86588, -2.8659, 1.63176, -1.34056, 0.67644, -0.3854, 0.385392
1.83942, 15.2252, -10.9209, 3.00922, 2.86585, -2.86586, 1.63111, -1.34011, 0.676189, -0.385335, 0.385328
1.83952, 15.2253, -10.9211, 3.00929, 2.86581, -2.86582, 1.63047, -1.33966, 0.675937, -0.385271, 0.385264
1.83962, 15.2255, -10.9212, 3.00935, 2.86577, -2.86579, 1.62983, -1.3392, 0.675685, -0.385206, 0.385199
1.83972, 15.2256, -10.9213, 3.00942, 2.86573, -2.86575, 1.62919, -1.33875, 0.675434, -0.385142, 0.385134
1.83982, 15.2258, -10.9215, 3.00949, 2.86569, -2.86571, 1.62855, -1.3383, 0.675182, -0.385077, 0.38507
1.83992, 15.226, -10.9216, 3.00956, 2.86565, -2.86567, 1.62791, -1.33784, 0.674931, -0.385012, 0.385005
1.84002, 15.2261, -10.9217, 3.00962, 2.86561, -2.86563, 1.62727, -1.33739, 0.674679, -0.384947, 0.38494
1.84012, 15.2263, -10.9219, 3.00969, 2.86558, -2.86559, 1.62663, -1.33693, 0.674427, -0.384882, 0.384875
1.84022, 15.2265, -10.922, 3.00976, 2.86554, -2.86556, 1.62599, -1.33648, 0.674176, -0.384817, 0.384809
1.84032, 15.2266, -10.9221, 3.00983, 2.8655, -2.86552, 1.62535, -1.33602, 0.673924, -0.384752, 0.384744
1.84042, 15.2268, -10.9223, 3.00989, 2.86546, -2.86548, 1.62471, -1.33557, 0.673672, -0.384686, 0.384679
1.84052, 15.2269, -10.9224, 3.00996, 2.86542, -2.86544, 1.62407, -1.33512, 0.673421, -0.384621, 0.384613
1.84062, 15.2271, -10.9225, 3.01003, 2.86538, -2.8654, 1.62343, -1.33466, 0.673169, -0.384555, 0.384548
1.84072, 15.2273, -10.9227, 3.0101, 2.86535, -2.86536, 1.62279, -1.33421, 0.672917, -0.384489, 0.384482
1.84082, 15.2274, -10.9228, 3.01016, 2.86531, -2.86532, 1.62214, -1.33375, 0.672666, -0.384424, 0.384416
1.84092, 15.2276, -10.9229, 3.01023, 2.86527, -2.86529, 1.6215, -1.3333, 0.672414, -0.384358, 0.38435
1.84102, 15.2278, -10.9231, 3.0103, 2.86523, -2.86525, 1.62086, -1.33284, 0.672162, -0.384292, 0.384284
1.84112, 15.2279, -10.9232, 3.01036, 2.86519, -2.86521, 1.62022, -1.33239, 0.67191, -0.384226, 0.384218
1.84122, 15.2281, -10.9233, 3.01043, 2.86515, -2.86517, 1.61958, -1.33193, 0.671659, -0.384159, 0.384152
1.84132, 15.2282, -10.9235, 3.0105, 2.86511, -2.86513, 1.61894, -1.33148, 0.671407, -0.384093, 0.384086
1.84142, 15.2284, -10.9236, 3.01057, 2.86508, -2.86509, 1.6183, -1.33102, 0.671155, -0.384027, 0.384019
1.84152, 15.2286, -10.9237, 3.01063, 2.86504, -2.86506, 1.61766, -1.33057, 0.670903, -0.38396, 0.383953
1.84162, 15.2287, -10.9239, 3.0107, 2.865, -2.86502, 1.61702, -1.33011, 0.670651, -0.383894, 0.383886
1.84172, 15.2289, -10.924, 3.01077, 2.86496, -2.86498, 1.61638, -1.32966, 0.670399, -0.383827, 0.38382
1.84182, 15.2291, -10.9241, 3.01083, 2.86492, -2.86494, 1.61574, -1.3292, 0.670148, -0.38376, 0.383753
1.84192, 15.2292, -10.9243, 3.0109, 2.86488, -2.8649, 1.6151, -1.32875, 0.669896, -0.383693, 0.383686
1.84202, 15.2294, -10.9244, 3.01097, 2.86485, -2.86486, 1.61446, -1.32829, 0.669644, -0.383626, 0.383619
1.84212, 15.2295, -10.9245, 3.01103, 2.86481, -2.86483, 1.61382, -1.32784, 0.669392, -0.383559, 0.383552
1.84222, 15.2297, -10.9247, 3.0111, 2.86477, -2.86479, 1.61318, -1.32738, 0.66914, -0.383492, 0.383485
1.84232, 15.2299, -10.9248, 3.01117, 2.86473, -2.86475, 1.61254, -1.32693, 0.668888, -0.383425, 0.383417
1.84242, 15.23, -10.9249, 3.01124, 2.86469, -2.86471, 1.6119, -1.32647, 0.668636, -0.383357, 0.38335
1.84252, 15.2302, -10.925, 3.0113, 2.86465, -2.86467, 1.61126, -1.32602, 0.668384, -0.38329, 0.383282
1.84262, 15.2303, -10.9252, 3.01137, 2.86462, -2.86463, 1.61062, -1.32556, 0.668132, -0.383222, 0.383215
1.84272, 15.2305, -10.9253, 3.01144, 2.86458, -2.8646, 1.60998, -1.32511, 0.66788, -0.383154, 0.383147
1.84282, 15.2307, -10.9254, 3.0115, 2.86454, -2.86456, 1.60934, -1.32465, 0.667628, -0.383086, 0.383079
1.84292, 15.2308, -10.9256, 3.01157, 2.8645, -2.86452, 1.6087, -1.32419, 0.667376, -0.383019, 0.383011
1.84302, 15.231, -10.9257, 3.01164, 2.86446, -2.86448, 1.60806, -1.32374, 0.667124, -0.382951, 0.382943
1.84312, 15.2311, -10.9258, 3.0117, 2.86442, -2.86444, 1.60742, -1.32328, 0.666872, -0.382882, 0.382875
1.84322, 15.2313, -10.926, 3.01177, 2.86439, -2.8644, 1.60678, -1.32283, 0.66662, -0.382814, 0.382807
1.84332, 15.2315, -10.9261, 3.01184, 2.86435, -2.86437, 1.60614, -1.32237, 0.666368, -0.382746, 0.382739
1.84342, 15.2316, -10.9262, 3.0119, 2.86431, -2.86433, 1.6055, -1.32191, 0.666116, -0.382677, 0.38267
1.84352, 15.2318, -10.9264, 3.01197, 2.86427, -2.86429, 1.60486, -1.32146, 0.665864, -0.382609, 0.382602
1.84362, 15.232, -10.9265, 3.01204, 2.86423, -2.86425, 1.60422, -1.321, 0.665612, -0.38254, 0.382533
1.84372, 15.2321, -10.9266, 3.0121, 2.86419, -2.86421, 1.60358, -1.32055, 0.66536, -0.382472, 0.382464
1.84375, 15.2322, -10.9267, 3.01212, 2.86419, -2.8642, 1.60342, -1.32043, 0.665297, -0.382454, 0.382447
1.84385, 15.2323, -10.9268, 3.01219, 2.86415, -2.86416, 1.60278, -1.31998, 0.665045, -0.382386, 0.382378
1.84395, 15.2325, -10.9269, 3.01225, 2.86411, -2.86413, 1.60214, -1.31952, 0.664793, -0.382317, 0.382309
1.84405, 15.2326, -10.9271, 3.01232, 2.86407, -2.86409, 1.6015, -1.31906, 0.664541, -0.382248, 0.38224
1.84415, 15.2328, -10.9272, 3.01239, 2.86403, -2.86405, 1.60086, -1.31861, 0.664289, -0.382178, 0.382171
1.84425, 15.233, -10.9273, 3.01245, 2.86399, -2.86401, 1.60023, -1.31815, 0.664037, -0.382109, 0.382102
1.84435, 15.2331, -10.9275, 3.01252, 2.86396, -2.86397, 1.59959, -1.31769, 0.663784, -0.38204, 0.382033
1.84445, 15.2333, -10.9276, 3.01258, 2.86392, -2.86394, 1.59895, -1.31724, 0.663532, -0.38197, 0.381963
1.84455, 15.2334, -10.9277, 3.01265, 2.86388, -2.8639, 1.59831, -1.31678, 0.66328, -0.381901, 0.381894
1.84465, 15.2336, -10.9279, 3.01272, 2.86384, -2.86386, 1.59767, -1.31632, 0.663028, -0.381831, 0.381824
1.84475, 15.2338, -10.928, 3.01278, 2.8638, -2.86382, 1.59703, -1.31587, 0.662776, -0.381762, 0.381754
1.84485, 15.2339, -10.9281, 3.01285, 2.86376, -2.86378, 1.59639, -1.31541, 0.662523, -0.381692, 0.381684
1.84495, 15.2341, -10.9283, 3.01292, 2.86373, -2.86374, 1.59575, -1.31495, 0.662271, -0.381622, 0.381615
1.84505, 15.2342, -10.9284, 3.01298, 2.86369, -2.86371, 1.59511, -1.3145, 0.662019, -0.381552, 0.381545
1.84515, 15.2344, -10.9285, 3.01305, 2.86365, -2.86367, 1.59447, -1.31404, 0.661767, -0.381482, 0.381474
1.84525, 15.2345, -10.9286, 3.01311, 2.86361, -2.86363, 1.59383, -1.31358, 0.661514, -0.381411, 0.381404
1.84535, 15.2347, -10.9288, 3.01318, 2.86357, -2.86359, 1.59319, -1.31312, 0.661262, -0.381341, 0.381334
1.84545, 15.2349, -10.9289, 3.01325, 2.86354, -2.86355, 1.59255, -1.31267, 0.66101, -0.381271, 0.381263
1.84555, 15.235, -10.929, 3.01331, 2.8635, -2.86352, 1.59191, -1.31221, 0.660758, -0.3812, 0.381193
1.84565, 15.2352, -10.9292, 3.01338, 2.86346, -2.86348, 1.59127, -1.31175, 0.660505, -0.381129, 0.381122
1.84575, 15.2353, -10.9293, 3.01344, 2.86342, -2.86344, 1.59064, -1.31129, 0.660253, -0.381059, 0.381052
1.84585, 15.2355, -10.9294, 3.01351, 2.86338, -2.8634, 1.59, -1.31084, 0.660001, -0.380988, 0.380981
1.84595, 15.2357, -10.9296, 3.01358, 2.86335, -2.86336, 1.58936, -1.31038, 0.659748, -0.380917, 0.38091
1.84605, 15.2358, -10.9297, 3.01364, 2.86331, -2.86332, 1.58872, -1.30992, 0.659496, -0.380846, 0.380839
1.84615, 15.236, -10.9298, 3.01371, 2.86327, -2.86329, 1.58808, -1.30946, 0.659243, -0.380775, 0.380768
1.84625, 15.2361, -10.93, 3.01377, 2.86323, -2.86325, 1.58744, -1.30901, 0.658991, -0.380704, 0.380696
1.84635, 15.2363, -10.9301, 3.01384, 2.86319, -2.86321, 1.5868, -1.30855, 0.658739, -0.380632, 0.380625
1.84645, 15.2365, -10.9302, 3.01391, 2.86316, -2.86317, 1.58616, -1.30809, 0.658486, -0.380561, 0.380554
1.84655, 15.2366, -10.9303, 3.01397, 2.86312, -2.86313, 1.58552, -1.30763, 0.658234, -0.380489, 0.380482
1.84665, 15.2368, -10.9305, 3.01404, 2.86308, -2.8631, 1.58489, -1.30718, 0.657981, -0.380418, 0.380411
1.84675, 15.2369, -10.9306, 3.0141, 2.86304, -2.86306, 1.58425, -1.30672, 0.657729, -0.380346, 0.380339
1.84685, 15.2371, -10.9307, 3.01417, 2.863, -2.86302, 1.58361, -1.30626, 0.657476, -0.380274, 0.380267
1.84695, 15.2373, -10.9309, 3.01424, 2.86296, -2.86298, 1.58297, -1.3058, 0.657224, -0.380202, 0.380195
1.84705, 15.2374, -10.931, 3.0143, 2.86293, -2.86294, 1.58233, -1.30534, 0.656971, -0.38013, 0.380123
1.84715, 15.2376, -10.9311, 3.01437, 2.86289, -2.86291, 1.58169, -1.30488, 0.656719, -0.380058, 0.380051
1.84725, 15.2377, -10.9313, 3.01443, 2.86285, -2.86287, 1.58105, -1.30443, 0.656466, -0.379986, 0.379979
1.84735, 15.2379, -10.9314, 3.0145, 2.86281, -2.86283, 1.58041, -1.30397, 0.656214, -0.379914, 0.379907
1.84745, 15.238, -10.9315, 3.01456, 2.86277, -2.86279, 1.57978, -1.30351, 0.655961, -0.379841, 0.379834
1.84755, 15.2382, -10.9317, 3.01463, 2.86274, -2.86275, 1.57914, -1.30305, 0.655709, -0.379769, 0.379762
1.84765, 15.2384, -10.9318, 3.01469, 2.8627, -2.86272, 1.5785, -1.30259, 0.655456, -0.379696, 0.379689
1.84775, 15.2385, -10.9319, 3.01476, 2.86266, -2.86268, 1.57786, -1.30213, 0.655204, -0.379624, 0.379616
1.84785, 15.2387, -10.932, 3.01483, 2.86262, -2.86264, 1.57722, -1.30168, 0.654951, -0.379551, 0.379544
1.84795, 15.2388, -10.9322, 3.01489, 2.86259, -2.8626, 1.57658, -1.30122, 0.654699, -0.379478, 0.379471
1.84805, 15.239, -10.9323, 3.01496, 2.86255, -2.86256, 1.57594, -1.30076, 0.654446, -0.379405, 0.379398
1.84815, 15.2391, -10.9324, 3.01502, 2.86251, -2.86253, 1.57531, -1.3003, 0.654193, -0.379332, 0.379325
1.84825, 15.2393, -10.9326, 3.01509, 2.86247, -2.86249, 1.57467, -1.29984, 0.653941, -0.379259, 0.379251
1.84835, 15.2395, -10.9327, 3.01515, 2.86243, -2.86245, 1.57403, -1.29938, 0.653688, -0.379185, 0.379178
1.84845, 15.2396, -10.9328, 3.01522, 2.8624, -2.86241, 1.57339, -1.29892, 0.653435, -0.379112, 0.379105
1.84855, 15.2398, -10.933, 3.01528, 2.86236, -2.86238, 1.57275, -1.29846, 0.653183, -0.379038, 0.379031
1.84865, 15.2399, -10.9331, 3.01535, 2.86232, -2.86234, 1.57211, -1.298, 0.65293, -0.378965, 0.378958
1.84875, 15.2401, -10.9332, 3.01541, 2.86228, -2.8623, 1.57148, -1.29755, 0.652677, -0.378891, 0.378884
1.84885, 15.2402, -10.9333, 3.01548, 2.86224, -2.86226, 1.57084, -1.29709, 0.652425, -0.378817, 0.37881
1.84895, 15.2404, -10.9335, 3.01554, 2.86221, -2.86222, 1.5702, -1.29663, 0.652172, -0.378744, 0.378736
1.84905, 15.2406, -10.9336, 3.01561, 2.86217, -2.86219, 1.56956, -1.29617, 0.651919, -0.37867, 0.378663
1.84915, 15.2407, -10.9337, 3.01568, 2.86213, -2.86215, 1.56892, -1.29571, 0.651667, -0.378596, 0.378588
1.84925, 15.2409, -10.9339, 3.01574, 2.86209, -2.86211, 1.56829, -1.29525, 0.651414, -0.378521, 0.378514
1.84935, 15.241, -10.934, 3.01581, 2.86205, -2.86207, 1.56765, -1.29479, 0.651161, -0.378447, 0.37844
1.84945, 15.2412, -10.9341, 3.01587, 2.86202, -2.86203, 1.56701, -1.29433, 0.650908, -0.378373, 0.378366
1.84955, 15.2413, -10.9343, 3.01594, 2.86198, -2.862, 1.56637, -1.29387, 0.650655, -0.378298, 0.378291
1.84965, 15.2415, -10.9344, 3.016, 2.86194, -2.86196, 1.56573, -1.29341, 0.650403, -0.378224, 0.378217
1.84975, 15.2417, -10.9345, 3.01607, 2.8619, -2.86192, 1.5651, -1.29295, 0.65015, -0.378149, 0.378142
1.84985, 15.2418, -10.9346, 3.01613, 2.86187, -2.86188, 1.56446, -1.29249, 0.649897, -0.378074, 0.378067
1.84995, 15.242, -10.9348, 3.0162, 2.86183, -2.86185, 1.56382, -1.29203, 0.649644, -0.378, 0.377993
1.85005, 15.2421, -10.9349, 3.01626, 2.86179, -2.86181, 1.56318, -1.29157, 0.649391, -0.377925, 0.377918
1.85015, 15.2423, -10.935, 3.01633, 2.86175, -2.86177, 1.56254, -1.29111, 0.649138, -0.37785, 0.377843
1.85025, 15.2424, -10.9352, 3.01639, 2.86171, -2.86173, 1.56191, -1.29065, 0.648886, -0.377775, 0.377767
1.85035, 15.2426, -10.9353, 3.01646, 2.86168, -2.86169, 1.56127, -1.29019, 0.648633, -0.377699, 0.377692
1.85045, 15.2428, -10.9354, 3.01652, 2.86164, -2.86166, 1.56063, -1.28973, 0.64838, -0.377624, 0.377617
1.85055, 15.2429, -10.9355, 3.01659, 2.8616, -2.86162, 1.55999, -1.28927, 0.648127, -0.377549, 0.377542
1.85065, 15.2431, -10.9357, 3.01665, 2.86156, -2.86158, 1.55936, -1.28881, 0.647874, -0.377473, 0.377466
1.85075, 15.2432, -10.9358, 3.01671, 2.86153, -2.86154, 1.55872, -1.28835, 0.647621, -0.377397, 0.37739
1.85085, 15.2434, -10.9359, 3.01678, 2.86149, -2.86151, 1.55808, -1.28789, 0.647368, -0.377322, 0.377315
1.85095, 15.2435, -10.9361, 3.01684, 2.86145, -2.86147, 1.55744, -1.28743, 0.647115, -0.377246, 0.377239
1.85105, 15.2437, -10.9362, 3.01691, 2.86141, -2.86143, 1.5568, -1.28697, 0.646862, -0.37717, 0.377163
1.85115, 15.2438, -10.9363, 3.01697, 2.86137, -2.86139, 1.55617, -1.28651, 0.646609, -0.377094, 0.377087
1.85125, 15.244, -10.9364, 3.01704, 2.86134, -2.86135, 1.55553, -1.28605, 0.646356, -0.377018, 0.377011
1.85135, 15.2442, -10.9366, 3.0171, 2.8613, -2.86132, 1.55489, -1.28559, 0.646103, -0.376942, 0.376935
1.85145, 15.2443, -10.9367, 3.01717, 2.86126, -2.86128, 1.55425, -1.28513, 0.64585, -0.376866, 0.376858
1.85155, 15.2445, -10.9368, 3.01723, 2.86122, -2.86124, 1.55362, -1.28466, 0.645597, -0.376789, 0.376782
1.85165, 15.2446, -10.937, 3.0173, 2.86119, -2.8612, 1.55298, -1.2842, 0.645344, -0.376713, 0.376706
1.85175, 15.2448, -10.9371, 3.01736, 2.86115, -2.86117, 1.55234, -1.28374, 0.645091, -0.376636, 0.376629
1.85185, 15.2449, -10.9372, 3.01743, 2.86111, -2.86113, 1.5517, -1.28328, 0.644838, -0.376559, 0.376552
1.85195, 15.2451, -10.9373, 3.01749, 2.86107, -2.86109, 1.55107, -1.28282, 0.644585, -0.376483, 0.376476
1.85205, 15.2452, -10.9375, 3.01755, 2.86104, -2.86105, 1.55043, -1.28236, 0.644332, -0.376406, 0.376399
1.85215, 15.2454, -10.9376, 3.01762, 2.861, -2.86102, 1.54979, -1.2819, 0.644079, -0.376329, 0.376322
1.85225, 15.2456, -10.9377, 3.01768, 2.86096, -2.86098, 1.54915, -1.28144, 0.643826, -0.376252, 0.376245
1.85235, 15.2457, -10.9379, 3.01775, 2.86092, -2.86094, 1.54852, -1.28098, 0.643573, -0.376175, 0.376168
1.85245, 15.2459, -10.938, 3.01781, 2.86088, -2.8609, 1.54788, -1.28052, 0.64332, -0.376097, 0.37609
1.85255, 15.246, -10.9381, 3.01788, 2.86085, -2.86086, 1.54724, -1.28005, 0.643067, -0.37602, 0.376013
1.85265, 15.2462, -10.9382, 3.01794, 2.86081, -2.86083, 1.54661, -1.27959, 0.642813, -0.375943, 0.375936
1.85275, 15.2463, -10.9384, 3.018, 2.86077, -2.86079, 1.54597, -1.27913, 0.64256, -0.375865, 0.375858
1.85285, 15.2465, -10.9385, 3.01807, 2.86073, -2.86075, 1.54533, -1.27867, 0.642307, -0.375788, 0.375781
1.85295, 15.2466, -10.9386, 3.01813, 2.8607, -2.86071, 1.54469, -1.27821, 0.642054, -0.37571, 0.375703
1.85305, 15.2468, -10.9388, 3.0182, 2.86066, -2.86068, 1.54406, -1.27775, 0.641801, -0.375632, 0.375625
1.85315, 15.2469, -10.9389, 3.01826, 2.86062, -2.86064, 1.54342, -1.27728, 0.641547, -0.375554, 0.375547
1.85325, 15.2471, -10.939, 3.01833, 2.86058, -2.8606, 1.54278, -1.27682, 0.641294, -0.375476, 0.375469
1.85335, 15.2473, -10.9391, 3.01839, 2.86055, -2.86056, 1.54215, -1.27636, 0.641041, -0.375398, 0.375391
1.85345, 15.2474, -10.9393, 3.01845, 2.86051, -2.86053, 1.54151, -1.2759, 0.640788, -0.37532, 0.375313
1.85355, 15.2476, -10.9394, 3.01852, 2.86047, -2.86049, 1.54087, -1.27544, 0.640535, -0.375242, 0.375235
1.85365, 15.2477, -10.9395, 3.01858, 2.86043, -2.86045, 1.54024, -1.27497, 0.640281, -0.375163, 0.375156
1.85375, 15.2479, -10.9396, 3.01865, 2.8604, -2.86041, 1.5396, -1.27451, 0.640028, -0.375085, 0.375078
1.85385, 15.248, -10.9398, 3.01871, 2.86036, -2.86038, 1.53896, -1.27405, 0.639775, -0.375006, 0.374999
1.85395, 15.2482, -10.9399, 3.01877, 2.86032, -2.86034, 1.53832, -1.27359, 0.639521, -0.374927, 0.37492
1.85405, 15.2483, -10.94, 3.01884, 2.86028, -2.8603, 1.53769, -1.27313, 0.639268, -0.374849, 0.374842
1.85415, 15.2485, -10.9402, 3.0189, 2.86025, -2.86026, 1.53705, -1.27266, 0.639015, -0.37477, 0.374763
1.85425, 15.2486, -10.9403, 3.01897, 2.86021, -2.86023, 1.53641, -1.2722, 0.638761, -0.374691, 0.374684
1.85435, 15.2488, -10.9404, 3.01903, 2.86017, -2.86019, 1.53578, -1.27174, 0.638508, -0.374612, 0.374605
1.85445, 15.2489, -10.9405, 3.01909, 2.86013, -2.86015, 1.53514, -1.27128, 0.638255, -0.374533, 0.374526
1.85455, 15.2491, -10.9407, 3.01916, 2.8601, -2.86011, 1.5345, -1.27081, 0.638001, -0.374454, 0.374447
1.85465, 15.2492, -10.9408, 3.01922, 2.86006, -2.86008, 1.53387, -1.27035, 0.637748, -0.374374, 0.374367
1.85475, 15.2494, -10.9409, 3.01928, 2.86002, -2.86004, 1.53323, -1.26989, 0.637495, -0.374295, 0.374288
1.85485, 15.2496, -10.941, 3.01935, 2.85998, -2.86, 1.53259, -1.26943, 0.637241, -0.374215, 0.374208
1.85495, 15.2497, -10.9412, 3.01941, 2.85995, -2.85996, 1.53196, -1.26896, 0.636988, -0.374136, 0.374129
1.85505, 15.2499, -10.9413, 3.01948, 2.85991, -2.85993, 1.53132, -1.2685, 0.636734, -0.374056, 0.374049
1.85515, 15.25, -10.9414, 3.01954, 2.85987, -2.85989, 1.53068, -1.26804, 0.636481, -0.373976, 0.373969
1.85525, 15.2502, -10.9416, 3.0196, 2.85983, -2.85985, 1.53005, -1.26757, 0.636228, -0.373896, 0.373889
1.85535, 15.2503, -10.9417, 3.01967, 2.8598, -2.85982, 1.52941, -1.26711, 0.635974, -0.373816, 0.373809
1.85545, 15.2505, -10.9418, 3.01973, 2.85976, -2.85978, 1.52877, -1.26665, 0.635721, -0.373736, 0.373729
1.85555, 15.2506, -10.9419, 3.01979, 2.85972, -2.85974, 1.52814, -1.26619, 0.635467, -0.373656, 0.373649
1.85565, 15.2508, -10.9421, 3.01986, 2.85969, -2.8597, 1.5275, -1.26572, 0.635214, -0.373576, 0.373569
1.85575, 15.2509, -10.9422, 3.01992, 2.85965, -2.85967, 1.52686, -1.26526, 0.63496, -0.373495, 0.373488
1.85585, 15.2511, -10.9423, 3.01998, 2.85961, -2.85963, 1.52623, -1.2648, 0.634707, -0.373415, 0.373408
1.85595, 15.2512, -10.9424, 3.02005, 2.85957, -2.85959, 1.52559, -1.26433, 0.634453, -0.373334, 0.373327
1.85605, 15.2514, -10.9426, 3.02011, 2.85954, -2.85955, 1.52496, -1.26387, 0.6342, -0.373254, 0.373247
1.85615, 15.2515, -10.9427, 3.02017, 2.8595, -2.85952, 1.52432, -1.26341, 0.633946, -0.373173, 0.373166
1.85625, 15.2517, -10.9428, 3.02024, 2.85946, -2.85948, 1.52368, -1.26294, 0.633693, -0.373092, 0.373085
1.85635, 15.2518, -10.9429, 3.0203, 2.85942, -2.85944, 1.52305, -1.26248, 0.633439, -0.373011, 0.373004
1.85645, 15.252, -10.9431, 3.02036, 2.85939, -2.8594, 1.52241, -1.26201, 0.633185, -0.37293, 0.372923
1.85655, 15.2522, -10.9432, 3.02043, 2.85935, -2.85937, 1.52177, -1.26155, 0.632932, -0.372849, 0.372842
1.85665, 15.2523, -10.9433, 3.02049, 2.85931, -2.85933, 1.52114, -1.26109, 0.632678, -0.372768, 0.372761
1.85675, 15.2525, -10.9434, 3.02055, 2.85928, -2.85929, 1.5205, -1.26062, 0.632425, -0.372687, 0.37268
1.85685, 15.2526, -10.9436, 3.02062, 2.85924, -2.85926, 1.51987, -1.26016, 0.632171, -0.372605, 0.372598
1.85695, 15.2528, -10.9437, 3.02068, 2.8592, -2.85922, 1.51923, -1.2597, 0.631917, -0.372524, 0.372517
1.85705, 15.2529, -10.9438, 3.02074, 2.85916, -2.85918, 1.51859, -1.25923, 0.631664, -0.372442, 0.372435
1.85715, 15.2531, -10.944, 3.02081, 2.85913, -2.85914, 1.51796, -1.25877, 0.63141, -0.37236, 0.372354
1.85725, 15.2532, -10.9441, 3.02087, 2.85909, -2.85911, 1.51732, -1.2583, 0.631156, -0.372279, 0.372272
1.85735, 15.2534, -10.9442, 3.02093, 2.85905, -2.85907, 1.51668, -1.25784, 0.630903, -0.372197, 0.37219
1.85745, 15.2535, -10.9443, 3.021, 2.85901, -2.85903, 1.51605, -1.25737, 0.630649, -0.372115, 0.372108
1.85755, 15.2537, -10.9445, 3.02106, 2.85898, -2.85899, 1.51541, -1.25691, 0.630395, -0.372033, 0.372026
1.85765, 15.2538, -10.9446, 3.02112, 2.85894, -2.85896, 1.51478, -1.25645, 0.630142, -0.371951, 0.371944
1.85775, 15.254, -10.9447, 3.02119, 2.8589, -2.85892, 1.51414, -1.25598, 0.629888, -0.371868, 0.371862
1.85785, 15.2541, -10.9448, 3.02125, 2.85887, -2.85888, 1.51351, -1.25552, 0.629634, -0.371786, 0.371779
1.85795, 15.2543, -10.945, 3.02131, 2.85883, -2.85885, 1.51287, -1.25505, 0.62938, -0.371704, 0.371697
1.85805, 15.2544, -10.9451, 3.02137, 2.85879, -2.85881, 1.51223, -1.25459, 0.629127, -0.371621, 0.371614
1.85815, 15.2546, -10.9452, 3.02144, 2.85875, -2.85877, 1.5116, -1.25412, 0.628873, -0.371539, 0.371532
1.85825, 15.2547, -10.9453, 3.0215, 2.85872, -2.85873, 1.51096, -1.25366, 0.628619, -0.371456, 0.371449
1.85835, 15.2549, -10.9455, 3.02156, 2.85868, -2.8587, 1.51033, -1.25319, 0.628365, -0.371373, 0.371366
1.85845, 15.255, -10.9456, 3.02163, 2.85864, -2.85866, 1.50969, -1.25273, 0.628112, -0.37129, 0.371283
1.85855, 15.2552, -10.9457, 3.02169, 2.85861, -2.85862, 1.50905, -1.25226, 0.627858, -0.371207, 0.3712
1.85865, 15.2553, -10.9458, 3.02175, 2.85857, -2.85859, 1.50842, -1.2518, 0.627604, -0.371124, 0.371117
1.85875, 15.2555, -10.946, 3.02181, 2.85853, -2.85855, 1.50778, -1.25133, 0.62735, -0.371041, 0.371034
